TravelDate,DayOfWeek,TubeJourneyCount,BusJourneyCount,SourceFile,CalculatedDayOfWeek,Year,Month,MonthName,Quarter,DayOfMonth,WeekOfYear,IsWeekend,TotalJourneyCount
2023-06-11,Sunday,2080000,3259000,Journeys_2023.csv,Sunday,2023,6,June,2,11,23,1,5339000
2023-06-12,Monday,3032000,5016000,Journeys_2023.csv,Monday,2023,6,June,2,12,24,0,8048000
2023-06-13,Tuesday,3656000,5337000,Journeys_2023.csv,Tuesday,2023,6,June,2,13,24,0,8993000
2023-06-14,Wednesday,3720000,5361000,Journeys_2023.csv,Wednesday,2023,6,June,2,14,24,0,9081000
2023-06-15,Thursday,3740000,5307000,Journeys_2023.csv,Thursday,2023,6,June,2,15,24,0,9047000
2023-06-16,Friday,3555000,5470000,Journeys_2023.csv,Friday,2023,6,June,2,16,24,0,9025000
2023-06-17,Saturday,3257000,4432000,Journeys_2023.csv,Saturday,2023,6,June,2,17,24,1,7689000
2023-06-18,Sunday,2151000,3258000,Journeys_2023.csv,Sunday,2023,6,June,2,18,24,1,5409000
2023-06-19,Monday,3141000,5104000,Journeys_2023.csv,Monday,2023,6,June,2,19,25,0,8245000
2023-06-20,Tuesday,3524000,5211000,Journeys_2023.csv,Tuesday,2023,6,June,2,20,25,0,8735000
2023-06-21,Wednesday,3608000,5318000,Journeys_2023.csv,Wednesday,2023,6,June,2,21,25,0,8926000
2023-06-22,Thursday,3668000,5262000,Journeys_2023.csv,Thursday,2023,6,June,2,22,25,0,8930000
2023-06-23,Friday,3325000,5394000,Journeys_2023.csv,Friday,2023,6,June,2,23,25,0,8719000
2023-06-24,Saturday,3004000,4389000,Journeys_2023.csv,Saturday,2023,6,June,2,24,25,1,7393000
2023-06-25,Sunday,2219000,3325000,Journeys_2023.csv,Sunday,2023,6,June,2,25,25,1,5544000
2023-06-26,Monday,3157000,5089000,Journeys_2023.csv,Monday,2023,6,June,2,26,26,0,8246000
2023-06-27,Tuesday,3579000,5260000,Journeys_2023.csv,Tuesday,2023,6,June,2,27,26,0,8839000
2023-06-28,Wednesday,3628000,5169000,Journeys_2023.csv,Wednesday,2023,6,June,2,28,26,0,8797000
2023-06-29,Thursday,3850000,5260000,Journeys_2023.csv,Thursday,2023,6,June,2,29,26,0,9110000
2023-06-30,Friday,3636000,5396000,Journeys_2023.csv,Friday,2023,6,June,2,30,26,0,9032000
2023-07-01,Saturday,3520000,4427000,Journeys_2023.csv,Saturday,2023,7,July,3,1,26,1,7947000
2023-07-02,Sunday,2349000,3416000,Journeys_2023.csv,Sunday,2023,7,July,3,2,26,1,5765000
2023-07-03,Monday,3243000,5111000,Journeys_2023.csv,Monday,2023,7,July,3,3,27,0,8354000
2023-07-04,Tuesday,3650000,5205000,Journeys_2023.csv,Tuesday,2023,7,July,3,4,27,0,8855000
2023-07-05,Wednesday,3780000,5133000,Journeys_2023.csv,Wednesday,2023,7,July,3,5,27,0,8913000
2023-07-06,Thursday,3927000,5355000,Journeys_2023.csv,Thursday,2023,7,July,3,6,27,0,9282000
2023-07-07,Friday,3701000,5180000,Journeys_2023.csv,Friday,2023,7,July,3,7,27,0,8881000
2023-07-08,Saturday,3354000,4277000,Journeys_2023.csv,Saturday,2023,7,July,3,8,27,1,7631000
2023-07-09,Sunday,2463000,3335000,Journeys_2023.csv,Sunday,2023,7,July,3,9,27,1,5798000
2023-07-10,Monday,3195000,5014000,Journeys_2023.csv,Monday,2023,7,July,3,10,28,0,8209000
2023-07-11,Tuesday,3591000,5201000,Journeys_2023.csv,Tuesday,2023,7,July,3,11,28,0,8792000
2023-07-12,Wednesday,3673000,5220000,Journeys_2023.csv,Wednesday,2023,7,July,3,12,28,0,8893000
2023-07-13,Thursday,3717000,5247000,Journeys_2023.csv,Thursday,2023,7,July,3,13,28,0,8964000
2023-07-14,Friday,3304000,5103000,Journeys_2023.csv,Friday,2023,7,July,3,14,28,0,8407000
2023-07-15,Saturday,2952000,4443000,Journeys_2023.csv,Saturday,2023,7,July,3,15,28,1,7395000
2023-07-16,Sunday,2120000,3361000,Journeys_2023.csv,Sunday,2023,7,July,3,16,28,1,5481000
2023-07-17,Monday,3066000,4949000,Journeys_2023.csv,Monday,2023,7,July,3,17,29,0,8015000
2023-07-18,Tuesday,3504000,5122000,Journeys_2023.csv,Tuesday,2023,7,July,3,18,29,0,8626000
2023-07-19,Wednesday,3561000,5126000,Journeys_2023.csv,Wednesday,2023,7,July,3,19,29,0,8687000
2023-07-20,Thursday,3144000,5191000,Journeys_2023.csv,Thursday,2023,7,July,3,20,29,0,8335000
2023-07-21,Friday,3235000,5121000,Journeys_2023.csv,Friday,2023,7,July,3,21,29,0,8356000
2023-07-22,Saturday,2569000,4229000,Journeys_2023.csv,Saturday,2023,7,July,3,22,29,1,6798000
2023-07-23,Sunday,1955000,3358000,Journeys_2023.csv,Sunday,2023,7,July,3,23,29,1,5313000
2023-07-24,Monday,2886000,4464000,Journeys_2023.csv,Monday,2023,7,July,3,24,30,0,7350000
2023-07-25,Tuesday,3290000,4750000,Journeys_2023.csv,Tuesday,2023,7,July,3,25,30,0,8040000
2023-07-26,Wednesday,3353000,4735000,Journeys_2023.csv,Wednesday,2023,7,July,3,26,30,0,8088000
2023-07-27,Thursday,3384000,4620000,Journeys_2023.csv,Thursday,2023,7,July,3,27,30,0,8004000
2023-07-28,Friday,3151000,4744000,Journeys_2023.csv,Friday,2023,7,July,3,28,30,0,7895000
2023-07-29,Saturday,2754000,4429000,Journeys_2023.csv,Saturday,2023,7,July,3,29,30,1,7183000
2023-07-30,Sunday,2029000,3227000,Journeys_2023.csv,Sunday,2023,7,July,3,30,30,1,5256000
2023-07-31,Monday,2895000,4420000,Journeys_2023.csv,Monday,2023,7,July,3,31,31,0,7315000
2023-08-01,Tuesday,3349000,4701000,Journeys_2023.csv,Tuesday,2023,8,August,3,1,31,0,8050000
2023-08-02,Wednesday,3404000,4464000,Journeys_2023.csv,Wednesday,2023,8,August,3,2,31,0,7868000
2023-08-03,Thursday,3476000,4710000,Journeys_2023.csv,Thursday,2023,8,August,3,3,31,0,8186000
2023-08-04,Friday,3109000,4684000,Journeys_2023.csv,Friday,2023,8,August,3,4,31,0,7793000
2023-08-05,Saturday,2724000,3874000,Journeys_2023.csv,Saturday,2023,8,August,3,5,31,1,6598000
2023-08-06,Sunday,2262000,3302000,Journeys_2023.csv,Sunday,2023,8,August,3,6,31,1,5564000
2023-08-07,Monday,2854000,4455000,Journeys_2023.csv,Monday,2023,8,August,3,7,32,0,7309000
2023-08-08,Tuesday,3259000,4426000,Journeys_2023.csv,Tuesday,2023,8,August,3,8,32,0,7685000
2023-08-09,Wednesday,3383000,4709000,Journeys_2023.csv,Wednesday,2023,8,August,3,9,32,0,8092000
2023-08-10,Thursday,3397000,4643000,Journeys_2023.csv,Thursday,2023,8,August,3,10,32,0,8040000
2023-08-11,Friday,3044000,4623000,Journeys_2023.csv,Friday,2023,8,August,3,11,32,0,7667000
2023-08-12,Saturday,2906000,4152000,Journeys_2023.csv,Saturday,2023,8,August,3,12,32,1,7058000
2023-08-13,Sunday,2045000,3218000,Journeys_2023.csv,Sunday,2023,8,August,3,13,32,1,5263000
2023-08-14,Monday,2809000,4312000,Journeys_2023.csv,Monday,2023,8,August,3,14,33,0,7121000
2023-08-15,Tuesday,3264000,4603000,Journeys_2023.csv,Tuesday,2023,8,August,3,15,33,0,7867000
2023-08-16,Wednesday,3303000,4580000,Journeys_2023.csv,Wednesday,2023,8,August,3,16,33,0,7883000
2023-08-17,Thursday,3372000,4653000,Journeys_2023.csv,Thursday,2023,8,August,3,17,33,0,8025000
2023-08-18,Friday,3118000,4531000,Journeys_2023.csv,Friday,2023,8,August,3,18,33,0,7649000
2023-08-19,Saturday,2858000,4143000,Journeys_2023.csv,Saturday,2023,8,August,3,19,33,1,7001000
2023-08-20,Sunday,2045000,3195000,Journeys_2023.csv,Sunday,2023,8,August,3,20,33,1,5240000
2023-08-21,Monday,2838000,4375000,Journeys_2023.csv,Monday,2023,8,August,3,21,34,0,7213000
2023-08-22,Tuesday,3203000,4551000,Journeys_2023.csv,Tuesday,2023,8,August,3,22,34,0,7754000
2023-08-23,Wednesday,3211000,4550000,Journeys_2023.csv,Wednesday,2023,8,August,3,23,34,0,7761000
2023-08-24,Thursday,3216000,4663000,Journeys_2023.csv,Thursday,2023,8,August,3,24,34,0,7879000
2023-08-25,Friday,3094000,4712000,Journeys_2023.csv,Friday,2023,8,August,3,25,34,0,7806000
2023-08-26,Saturday,2605000,4120000,Journeys_2023.csv,Saturday,2023,8,August,3,26,34,1,6725000
2023-08-27,Sunday,2266000,3351000,Journeys_2023.csv,Sunday,2023,8,August,3,27,34,1,5617000
2023-08-28,Monday,2172000,3343000,Journeys_2023.csv,Monday,2023,8,August,3,28,35,0,5515000
2023-08-29,Tuesday,3022000,4519000,Journeys_2023.csv,Tuesday,2023,8,August,3,29,35,0,7541000
2023-08-30,Wednesday,3240000,4634000,Journeys_2023.csv,Wednesday,2023,8,August,3,30,35,0,7874000
2023-08-31,Thursday,3290000,4593000,Journeys_2023.csv,Thursday,2023,8,August,3,31,35,0,7883000
2023-09-01,Friday,2701000,4897000,Journeys_2023.csv,Friday,2023,9,September,3,1,35,0,7598000
2023-09-02,Saturday,2490000,4456000,Journeys_2023.csv,Saturday,2023,9,September,3,2,35,1,6946000
2023-09-03,Sunday,1904000,3347000,Journeys_2023.csv,Sunday,2023,9,September,3,3,35,1,5251000
2023-09-04,Monday,2834000,4758000,Journeys_2023.csv,Monday,2023,9,September,3,4,36,0,7592000
2023-09-05,Tuesday,3231000,5011000,Journeys_2023.csv,Tuesday,2023,9,September,3,5,36,0,8242000
2023-09-06,Wednesday,3287000,5179000,Journeys_2023.csv,Wednesday,2023,9,September,3,6,36,0,8466000
2023-09-07,Thursday,3442000,5249000,Journeys_2023.csv,Thursday,2023,9,September,3,7,36,0,8691000
2023-09-08,Friday,3086000,5326000,Journeys_2023.csv,Friday,2023,9,September,3,8,36,0,8412000
2023-09-09,Saturday,2717000,4224000,Journeys_2023.csv,Saturday,2023,9,September,3,9,36,1,6941000
2023-09-10,Sunday,1878000,3223000,Journeys_2023.csv,Sunday,2023,9,September,3,10,36,1,5101000
2023-09-11,Monday,2949000,5203000,Journeys_2023.csv,Monday,2023,9,September,3,11,37,0,8152000
2023-09-12,Tuesday,3411000,5404000,Journeys_2023.csv,Tuesday,2023,9,September,3,12,37,0,8815000
2023-09-13,Wednesday,3524000,5441000,Journeys_2023.csv,Wednesday,2023,9,September,3,13,37,0,8965000
2023-09-14,Thursday,3649000,5481000,Journeys_2023.csv,Thursday,2023,9,September,3,14,37,0,9130000
2023-09-15,Friday,3318000,5581000,Journeys_2023.csv,Friday,2023,9,September,3,15,37,0,8899000
2023-09-16,Saturday,2959000,4580000,Journeys_2023.csv,Saturday,2023,9,September,3,16,37,1,7539000
2023-09-17,Sunday,1903000,3272000,Journeys_2023.csv,Sunday,2023,9,September,3,17,37,1,5175000
2023-09-18,Monday,3034000,5317000,Journeys_2023.csv,Monday,2023,9,September,3,18,38,0,8351000
2023-09-19,Tuesday,3523000,5413000,Journeys_2023.csv,Tuesday,2023,9,September,3,19,38,0,8936000
2023-09-20,Wednesday,3592000,5367000,Journeys_2023.csv,Wednesday,2023,9,September,3,20,38,0,8959000
2023-09-21,Thursday,3772000,5505000,Journeys_2023.csv,Thursday,2023,9,September,3,21,38,0,9277000
2023-09-22,Friday,3403000,5600000,Journeys_2023.csv,Friday,2023,9,September,3,22,38,0,9003000
2023-09-23,Saturday,3117000,4524000,Journeys_2023.csv,Saturday,2023,9,September,3,23,38,1,7641000
2023-09-24,Sunday,2208000,3296000,Journeys_2023.csv,Sunday,2023,9,September,3,24,38,1,5504000
2023-09-25,Monday,3151000,5331000,Journeys_2023.csv,Monday,2023,9,September,3,25,39,0,8482000
2023-09-26,Tuesday,3619000,5539000,Journeys_2023.csv,Tuesday,2023,9,September,3,26,39,0,9158000
2023-09-27,Wednesday,3723000,5508000,Journeys_2023.csv,Wednesday,2023,9,September,3,27,39,0,9231000
2023-09-28,Thursday,3840000,5567000,Journeys_2023.csv,Thursday,2023,9,September,3,28,39,0,9407000
2023-09-29,Friday,3556000,5695000,Journeys_2023.csv,Friday,2023,9,September,3,29,39,0,9251000
2023-09-30,Saturday,2954000,4788000,Journeys_2023.csv,Saturday,2023,9,September,3,30,39,1,7742000
2023-10-01,Sunday,2247000,3366000,Journeys_2023.csv,Sunday,2023,10,October,4,1,39,1,5613000
2023-10-02,Monday,3258000,5285000,Journeys_2023.csv,Monday,2023,10,October,4,2,40,0,8543000
2023-10-03,Tuesday,3732000,5515000,Journeys_2023.csv,Tuesday,2023,10,October,4,3,40,0,9247000
2023-10-04,Wednesday,2727000,5501000,Journeys_2023.csv,Wednesday,2023,10,October,4,4,40,0,8228000
2023-10-05,Thursday,3866000,5552000,Journeys_2023.csv,Thursday,2023,10,October,4,5,40,0,9418000
2023-10-06,Friday,3378000,5561000,Journeys_2023.csv,Friday,2023,10,October,4,6,40,0,8939000
2023-10-07,Saturday,3235000,4609000,Journeys_2023.csv,Saturday,2023,10,October,4,7,40,1,7844000
2023-10-08,Sunday,2377000,3434000,Journeys_2023.csv,Sunday,2023,10,October,4,8,40,1,5811000
2023-10-09,Monday,3299000,5289000,Journeys_2023.csv,Monday,2023,10,October,4,9,41,0,8588000
2023-10-10,Tuesday,3746000,5512000,Journeys_2023.csv,Tuesday,2023,10,October,4,10,41,0,9258000
2023-10-11,Wednesday,3802000,5477000,Journeys_2023.csv,Wednesday,2023,10,October,4,11,41,0,9279000
2023-10-12,Thursday,3936000,5484000,Journeys_2023.csv,Thursday,2023,10,October,4,12,41,0,9420000
2023-10-13,Friday,3535000,5438000,Journeys_2023.csv,Friday,2023,10,October,4,13,41,0,8973000
2023-10-14,Saturday,3144000,4553000,Journeys_2023.csv,Saturday,2023,10,October,4,14,41,1,7697000
2023-10-15,Sunday,2160000,3431000,Journeys_2023.csv,Sunday,2023,10,October,4,15,41,1,5591000
2023-10-16,Monday,3241000,5180000,Journeys_2023.csv,Monday,2023,10,October,4,16,42,0,8421000
2023-10-17,Tuesday,3774000,5413000,Journeys_2023.csv,Tuesday,2023,10,October,4,17,42,0,9187000
2023-10-18,Wednesday,3717000,5282000,Journeys_2023.csv,Wednesday,2023,10,October,4,18,42,0,8999000
2023-10-19,Thursday,3803000,5377000,Journeys_2023.csv,Thursday,2023,10,October,4,19,42,0,9180000
2023-10-20,Friday,3382000,5285000,Journeys_2023.csv,Friday,2023,10,October,4,20,42,0,8667000
2023-10-21,Saturday,3155000,4229000,Journeys_2023.csv,Saturday,2023,10,October,4,21,42,1,7384000
2023-10-22,Sunday,2244000,3451000,Journeys_2023.csv,Sunday,2023,10,October,4,22,42,1,5695000
2023-10-23,Monday,3187000,4626000,Journeys_2023.csv,Monday,2023,10,October,4,23,43,0,7813000
2023-10-24,Tuesday,3626000,4833000,Journeys_2023.csv,Tuesday,2023,10,October,4,24,43,0,8459000
2023-10-25,Wednesday,3694000,4817000,Journeys_2023.csv,Wednesday,2023,10,October,4,25,43,0,8511000
2023-10-26,Thursday,3772000,4873000,Journeys_2023.csv,Thursday,2023,10,October,4,26,43,0,8645000
2023-10-27,Friday,3531000,4972000,Journeys_2023.csv,Friday,2023,10,October,4,27,43,0,8503000
2023-10-28,Saturday,3294000,4415000,Journeys_2023.csv,Saturday,2023,10,October,4,28,43,1,7709000
2023-10-29,Sunday,2082000,3140000,Journeys_2023.csv,Sunday,2023,10,October,4,29,43,1,5222000
2023-10-30,Monday,3243000,5072000,Journeys_2023.csv,Monday,2023,10,October,4,30,44,0,8315000
2023-10-31,Tuesday,3713000,5442000,Journeys_2023.csv,Tuesday,2023,10,October,4,31,44,0,9155000
2023-11-01,Wednesday,3861000,5309000,Journeys_2023.csv,Wednesday,2023,11,November,4,1,44,0,9170000
2023-11-02,Thursday,3785000,5168000,Journeys_2023.csv,Thursday,2023,11,November,4,2,44,0,8953000
2023-11-03,Friday,3627000,5476000,Journeys_2023.csv,Friday,2023,11,November,4,3,44,0,9103000
2023-11-04,Saturday,3062000,4361000,Journeys_2023.csv,Saturday,2023,11,November,4,4,44,1,7423000
2023-11-05,Sunday,2081000,3315000,Journeys_2023.csv,Sunday,2023,11,November,4,5,44,1,5396000
2023-11-06,Monday,3204000,5269000,Journeys_2023.csv,Monday,2023,11,November,4,6,45,0,8473000
2023-11-07,Tuesday,3713000,5512000,Journeys_2023.csv,Tuesday,2023,11,November,4,7,45,0,9225000
2023-11-08,Wednesday,3778000,5353000,Journeys_2023.csv,Wednesday,2023,11,November,4,8,45,0,9131000
2023-11-09,Thursday,3912000,5501000,Journeys_2023.csv,Thursday,2023,11,November,4,9,45,0,9413000
2023-11-10,Friday,3532000,5458000,Journeys_2023.csv,Friday,2023,11,November,4,10,45,0,8990000
2023-11-11,Saturday,3187000,4555000,Journeys_2023.csv,Saturday,2023,11,November,4,11,45,1,7742000
2023-11-12,Sunday,2100000,3166000,Journeys_2023.csv,Sunday,2023,11,November,4,12,45,1,5266000
2023-11-13,Monday,3194000,5169000,Journeys_2023.csv,Monday,2023,11,November,4,13,46,0,8363000
2023-11-14,Tuesday,3684000,5243000,Journeys_2023.csv,Tuesday,2023,11,November,4,14,46,0,8927000
2023-11-15,Wednesday,3815000,5438000,Journeys_2023.csv,Wednesday,2023,11,November,4,15,46,0,9253000
2023-11-16,Thursday,3915000,5333000,Journeys_2023.csv,Thursday,2023,11,November,4,16,46,0,9248000
2023-11-17,Friday,3790000,5520000,Journeys_2023.csv,Friday,2023,11,November,4,17,46,0,9310000
2023-11-18,Saturday,3282000,4340000,Journeys_2023.csv,Saturday,2023,11,November,4,18,46,1,7622000
2023-11-19,Sunday,2253000,3312000,Journeys_2023.csv,Sunday,2023,11,November,4,19,46,1,5565000
2023-11-20,Monday,3290000,5207000,Journeys_2023.csv,Monday,2023,11,November,4,20,47,0,8497000
2023-11-21,Tuesday,3773000,5364000,Journeys_2023.csv,Tuesday,2023,11,November,4,21,47,0,9137000
2023-11-22,Wednesday,3832000,5379000,Journeys_2023.csv,Wednesday,2023,11,November,4,22,47,0,9211000
2023-11-23,Thursday,4047000,5456000,Journeys_2023.csv,Thursday,2023,11,November,4,23,47,0,9503000
2023-11-24,Friday,3927000,5507000,Journeys_2023.csv,Friday,2023,11,November,4,24,47,0,9434000
2023-11-25,Saturday,3661000,4505000,Journeys_2023.csv,Saturday,2023,11,November,4,25,47,1,8166000
2023-11-26,Sunday,2408000,3216000,Journeys_2023.csv,Sunday,2023,11,November,4,26,47,1,5624000
2023-11-27,Monday,3335000,5129000,Journeys_2023.csv,Monday,2023,11,November,4,27,48,0,8464000
2023-11-28,Tuesday,3855000,5413000,Journeys_2023.csv,Tuesday,2023,11,November,4,28,48,0,9268000
2023-11-29,Wednesday,3913000,5385000,Journeys_2023.csv,Wednesday,2023,11,November,4,29,48,0,9298000
2023-11-30,Thursday,4110000,5424000,Journeys_2023.csv,Thursday,2023,11,November,4,30,48,0,9534000
2023-12-01,Friday,3957000,5420000,Journeys_2023.csv,Friday,2023,12,December,4,1,48,0,9377000
2023-12-02,Saturday,3571000,4454000,Journeys_2023.csv,Saturday,2023,12,December,4,2,48,1,8025000
2023-12-03,Sunday,2393000,3204000,Journeys_2023.csv,Sunday,2023,12,December,4,3,48,1,5597000
2023-12-04,Monday,3489000,5151000,Journeys_2023.csv,Monday,2023,12,December,4,4,49,0,8640000
2023-12-05,Tuesday,3917000,5394000,Journeys_2023.csv,Tuesday,2023,12,December,4,5,49,0,9311000
2023-12-06,Wednesday,3914000,5593000,Journeys_2023.csv,Wednesday,2023,12,December,4,6,49,0,9507000
2023-12-07,Thursday,4288000,5434000,Journeys_2023.csv,Thursday,2023,12,December,4,7,49,0,9722000
2023-12-08,Friday,4068000,5601000,Journeys_2023.csv,Friday,2023,12,December,4,8,49,0,9669000
2023-12-09,Saturday,3660000,4374000,Journeys_2023.csv,Saturday,2023,12,December,4,9,49,1,8034000
2023-12-10,Sunday,2558000,3277000,Journeys_2023.csv,Sunday,2023,12,December,4,10,49,1,5835000
2023-12-11,Monday,3502000,5237000,Journeys_2023.csv,Monday,2023,12,December,4,11,50,0,8739000
2023-12-12,Tuesday,3880000,5255000,Journeys_2023.csv,Tuesday,2023,12,December,4,12,50,0,9135000
2023-12-13,Wednesday,3963000,5351000,Journeys_2023.csv,Wednesday,2023,12,December,4,13,50,0,9314000
2023-12-14,Thursday,4109000,5412000,Journeys_2023.csv,Thursday,2023,12,December,4,14,50,0,9521000
2023-12-15,Friday,3817000,5487000,Journeys_2023.csv,Friday,2023,12,December,4,15,50,0,9304000
2023-12-16,Saturday,3488000,4394000,Journeys_2023.csv,Saturday,2023,12,December,4,16,50,1,7882000
2023-12-17,Sunday,2549000,3356000,Journeys_2023.csv,Sunday,2023,12,December,4,17,50,1,5905000
2023-12-18,Monday,3245000,5062000,Journeys_2023.csv,Monday,2023,12,December,4,18,51,0,8307000
2023-12-19,Tuesday,3474000,5002000,Journeys_2023.csv,Tuesday,2023,12,December,4,19,51,0,8476000
2023-12-20,Wednesday,3403000,5194000,Journeys_2023.csv,Wednesday,2023,12,December,4,20,51,0,8597000
2023-12-21,Thursday,3272000,5001000,Journeys_2023.csv,Thursday,2023,12,December,4,21,51,0,8273000
2023-12-22,Friday,3021000,4820000,Journeys_2023.csv,Friday,2023,12,December,4,22,51,0,7841000
2023-12-23,Saturday,2587000,4158000,Journeys_2023.csv,Saturday,2023,12,December,4,23,51,1,6745000
2023-12-24,Sunday,1512000,2987000,Journeys_2023.csv,Sunday,2023,12,December,4,24,51,1,4499000
2023-12-25,Monday,0,1000,Journeys_2023.csv,Monday,2023,12,December,4,25,52,0,1000
2023-12-26,Tuesday,1523000,2793000,Journeys_2023.csv,Tuesday,2023,12,December,4,26,52,0,4316000
2023-12-27,Wednesday,2412000,3590000,Journeys_2023.csv,Wednesday,2023,12,December,4,27,52,0,6002000
2023-12-28,Thursday,2705000,3911000,Journeys_2023.csv,Thursday,2023,12,December,4,28,52,0,6616000
2023-12-29,Friday,2835000,4185000,Journeys_2023.csv,Friday,2023,12,December,4,29,52,0,7020000
2023-12-30,Saturday,2667000,3783000,Journeys_2023.csv,Saturday,2023,12,December,4,30,52,1,6450000
2023-12-31,Sunday,2720000,3271000,Journeys_2023.csv,Sunday,2023,12,December,4,31,52,1,5991000
2024-01-01,Monday,1631000,2252000,Journeys_2024.csv,Monday,2024,1,January,1,1,1,0,3883000
2024-01-02,Tuesday,2622000,3856000,Journeys_2024.csv,Tuesday,2024,1,January,1,2,1,0,6478000
2024-01-03,Wednesday,2856000,4269000,Journeys_2024.csv,Wednesday,2024,1,January,1,3,1,0,7125000
2024-01-04,Thursday,3027000,4354000,Journeys_2024.csv,Thursday,2024,1,January,1,4,1,0,7381000
2024-01-05,Friday,2825000,4515000,Journeys_2024.csv,Friday,2024,1,January,1,5,1,0,7340000
2024-01-06,Saturday,2508000,3906000,Journeys_2024.csv,Saturday,2024,1,January,1,6,1,1,6414000
2024-01-07,Sunday,1547000,2964000,Journeys_2024.csv,Sunday,2024,1,January,1,7,1,1,4511000
2024-01-08,Monday,2337000,4533000,Journeys_2024.csv,Monday,2024,1,January,1,8,2,0,6870000
2024-01-09,Tuesday,3023000,4983000,Journeys_2024.csv,Tuesday,2024,1,January,1,9,2,0,8006000
2024-01-10,Wednesday,3145000,5034000,Journeys_2024.csv,Wednesday,2024,1,January,1,10,2,0,8179000
2024-01-11,Thursday,3294000,5038000,Journeys_2024.csv,Thursday,2024,1,January,1,11,2,0,8332000
2024-01-12,Friday,3015000,5112000,Journeys_2024.csv,Friday,2024,1,January,1,12,2,0,8127000
2024-01-13,Saturday,2818000,4065000,Journeys_2024.csv,Saturday,2024,1,January,1,13,2,1,6883000
2024-01-14,Sunday,1828000,3034000,Journeys_2024.csv,Sunday,2024,1,January,1,14,2,1,4862000
2024-01-15,Monday,2994000,4989000,Journeys_2024.csv,Monday,2024,1,January,1,15,3,0,7983000
2024-01-16,Tuesday,3469000,5120000,Journeys_2024.csv,Tuesday,2024,1,January,1,16,3,0,8589000
2024-01-17,Wednesday,3472000,5090000,Journeys_2024.csv,Wednesday,2024,1,January,1,17,3,0,8562000
2024-01-18,Thursday,3596000,5124000,Journeys_2024.csv,Thursday,2024,1,January,1,18,3,0,8720000
2024-01-19,Friday,3200000,5198000,Journeys_2024.csv,Friday,2024,1,January,1,19,3,0,8398000
2024-01-20,Saturday,2988000,4159000,Journeys_2024.csv,Saturday,2024,1,January,1,20,3,1,7147000
2024-01-21,Sunday,1936000,2987000,Journeys_2024.csv,Sunday,2024,1,January,1,21,3,1,4923000
2024-01-22,Monday,3047000,5010000,Journeys_2024.csv,Monday,2024,1,January,1,22,4,0,8057000
2024-01-23,Tuesday,3520000,5056000,Journeys_2024.csv,Tuesday,2024,1,January,1,23,4,0,8576000
2024-01-24,Wednesday,3593000,5249000,Journeys_2024.csv,Wednesday,2024,1,January,1,24,4,0,8842000
2024-01-25,Thursday,3691000,5250000,Journeys_2024.csv,Thursday,2024,1,January,1,25,4,0,8941000
